Code géographique,Elu,Orientation
77336,Marine,D
77337,Jean-Luc,G
77338,Marine,D
77339,Emmanuel,C
77340,Marine,D
77341,Marine,D
77342,Marine,D
77343,Marine,D
77344,Marine,D
77345,Marine,D
77347,Marine,D
77348,Marine,D
77349,Marine,D
77350,Emmanuel,C
77352,Marine,D
77353,Marine,D
77354,Marine,D
77355,Emmanuel,C
77356,Marine,D
77357,Marine,D
77358,Marine,D
77359,Emmanuel,C
77360,Marine,D
77361,Marine,D
77363,Marine,D
77364,Marine,D
77365,Marine,D
77366,Marine,D
77367,Marine,D
77368,Marine,D
77369,Marine,D
77370,Marine,D
77371,Marine,D
77372,Emmanuel,C
77373,Jean-Luc,G
77374,Emmanuel,C
77376,Marine,D
77377,Marine,D
77378,Emmanuel,C
77379,Jean-Luc,G
77380,Marine,D
77381,Marine,D
77382,Marine,D
77383,Marine,D
77384,Marine,D
77385,Marine,D
77386,Emmanuel,C
77387,Marine,D
77388,Marine,D
77389,Emmanuel,C
77390,Jean-Luc,G
77391,Marine,D
77392,Marine,D
77393,Marine,D
77394,Emmanuel,C
77395,Emmanuel,C
77396,Marine,D
77397,Marine,D
77398,Marine,D
77400,Marine,D
77401,Marine,D
77402,Marine,D
77403,Marine,D
77404,Marine,D
77405,Marine,D
77406,Marine,D
77407,Emmanuel,C
77408,Marine,D
77409,Marine,D
77410,Marine,D
77411,Marine,D
77412,Marine,D
77413,Marine,D
77414,Marine,D
77415,Marine,D
77416,Marine,D
77417,Marine,D
77418,Marine,D
77419,Marine,D
77420,Marine,D
77421,Marine,D
77423,Marine,D
77424,Marine,D
77425,Emmanuel,C
77426,Emmanuel,C
77427,Marine,D
77428,Marine,D
77429,Marine,D
77430,Marine,D
77431,Marine,D
77432,Marine,D
77433,Marine,D
77434,Marine,D
77435,Emmanuel,C
77436,Marine,D
77437,Marine,D
77438,Emmanuel,C
77439,Marine,D
77440,Marine,D
77441,Emmanuel,C
77442,Emmanuel,C
77443,Marine,D
77444,Marine,D
77445,Jean-Luc,G
77446,Marine,D
77447,Emmanuel,C
77448,Marine,D
77449,Emmanuel,C
77450,Emmanuel,C
77451,Marine,D
77452,Marine,D
77453,Marine,D
77454,Marine,D
77455,Marine,D
77456,Marine,D
77457,Marine,D
77458,Marine,D
77459,Marine,D
77460,Marine,D
77461,Marine,D
77462,Jean-Luc,G
77463,Emmanuel,C
77464,Emmanuel,C
77465,Marine,D
77466,Marine,D
77467,Marine,D
77468,Jean-Luc,G
77469,Marine,D
77470,Emmanuel,C
77471,Jean-Luc,G
77472,Marine,D
77473,Marine,D
77474,Marine,D
77475,Marine,D
77476,Marine,D
77477,Emmanuel,C
77478,Marine,D
77479,Jean-Luc,G
77480,Marine,D
77481,Marine,D
77482,Jean-Luc,G
77483,Marine,D
77484,Marine,D
77485,Emmanuel,C
77486,Marine,D
77487,Emmanuel,C
77489,Marine,D
77490,Marine,D
77492,Marine,D
77493,Marine,D
77494,Marine,D
77495,Jean-Luc,G
77496,Jean-Luc,G
77498,Marine,D
77500,Marine,D
77501,Marine,D
77504,Marine,D
77505,Marine,D
77506,Marine,D
77507,Marine,D
77508,Emmanuel,C
77509,Marine,D
77510,Emmanuel,C
77511,Marine,D
77512,Marine,D
77513,Jean-Luc,G
77514,Jean-Luc,G
77515,Marine,D
77516,Emmanuel,C
77517,Marine,D
77518,Emmanuel,C
77519,Marine,D
77520,Emmanuel,C
77521,Marine,D
77522,Marine,D
77523,Marine,D
77524,Marine,D
77525,Marine,D
77526,Marine,D
77527,Emmanuel,C
77528,Emmanuel,C
77529,Emmanuel,C
77530,Marine,D
77531,Marine,D
77532,Marine,D
77533,Emmanuel,C
77534,Marine,D
78003,Emmanuel,C
78005,Jean-Luc,G
78006,Emmanuel,C
78007,Emmanuel,C
78009,Marine,D
78010,Emmanuel,C
78013,Emmanuel,C
78015,Emmanuel,C
78020,Emmanuel,C
78029,Jean-Luc,G
78030,Emmanuel,C
78031,Marine,D
78033,Emmanuel,C
78034,Emmanuel,C
78036,Emmanuel,C
78043,Emmanuel,C
78048,Emmanuel,C
78049,Emmanuel,C
78050,Emmanuel,C
78053,Emmanuel,C
78057,Marine,D
78062,Emmanuel,C
78068,Marine,D
78070,Emmanuel,C
78071,Marine,D
78072,Emmanuel,C
78073,Emmanuel,C
78076,Emmanuel,C
78077,Emmanuel,C
78082,Marine,D
78084,Emmanuel,C
78087,Emmanuel,C
78089,Marine,D
78090,Emmanuel,C
78092,Emmanuel,C
78096,Emmanuel,C
78104,Emmanuel,C
78107,Marine,D
78108,Emmanuel,C
78113,Emmanuel,C
78117,Emmanuel,C
78118,Jean-Luc,G
78120,Emmanuel,C
78123,Jean-Luc,G
78124,Emmanuel,C
78125,Emmanuel,C
78126,Emmanuel,C
78128,Emmanuel,C
78133,Emmanuel,C
78138,Jean-Luc,G
78140,Emmanuel,C
78143,Emmanuel,C
78146,Emmanuel,C
78147,Marine,D
78152,Emmanuel,C
78158,Emmanuel,C
78160,Emmanuel,C
78162,Emmanuel,C
78163,Emmanuel,C
78164,Emmanuel,C
78165,Emmanuel,C
78168,Jean-Luc,G
78171,Emmanuel,C
78172,Emmanuel,C
78185,Emmanuel,C
78188,Emmanuel,C
78189,Emmanuel,C
78190,Emmanuel,C
78192,Marine,D
78193,Emmanuel,C
78194,Emmanuel,C
78196,Emmanuel,C
78202,Marine,D
78206,Emmanuel,C
78208,Emmanuel,C
78209,Emmanuel,C
78217,Emmanuel,C
78220,Emmanuel,C
78224,Emmanuel,C
78227,Emmanuel,C
78230,Emmanuel,C
78231,Marine,D
78233,Emmanuel,C
78234,Marine,D
78236,Emmanuel,C
78237,Emmanuel,C
78238,Marine,D
78239,Marine,D
78242,Emmanuel,C
78245,Emmanuel,C
78246,Emmanuel,C
78255,Marine,D
78261,Emmanuel,C
78262,Emmanuel,C
78263,Emmanuel,C
78264,Emmanuel,C
78265,Emmanuel,C
78267,Marine,D
78269,Emmanuel,C
78276,Marine,D
78278,Emmanuel,C
78281,Emmanuel,C
78283,Emmanuel,C
78285,Emmanuel,C
78289,Emmanuel,C
78290,Marine,D
78291,Emmanuel,C
78296,Marine,D
78297,Jean-Luc,G
78299,Emmanuel,C
78300,Emmanuel,C
78302,Emmanuel,C
78305,Emmanuel,C
78307,Emmanuel,C
78310,Emmanuel,C
78311,Emmanuel,C
78314,Marine,D
78317,Emmanuel,C
78320,Marine,D
78321,Emmanuel,C
78322,Emmanuel,C
78324,Emmanuel,C
78325,Emmanuel,C
78327,Emmanuel,C
78329,Emmanuel,C
78334,Emmanuel,C
78335,Jean-Luc,G
78337,Marine,D
78343,Emmanuel,C
78344,Marine,D
78346,Marine,D
78349,Emmanuel,C
78350,Emmanuel,C
78354,Jean-Luc,G
78356,Emmanuel,C
78358,Emmanuel,C
78361,Jean-Luc,G
78362,Jean-Luc,G
78364,Emmanuel,C
78366,Emmanuel,C
78367,Emmanuel,C
78368,Emmanuel,C
78372,Emmanuel,C
78380,Emmanuel,C
78381,Emmanuel,C
78382,Emmanuel,C
78383,Emmanuel,C
78384,Emmanuel,C
78385,Marine,D
78389,Emmanuel,C
78391,Marine,D
78396,Emmanuel,C
78397,Emmanuel,C
78398,Emmanuel,C
78401,Jean-Luc,G
78402,Emmanuel,C
78403,Emmanuel,C
78404,Emmanuel,C
78406,Emmanuel,C
78407,Emmanuel,C
78410,Emmanuel,C
78413,Marine,D
78415,Emmanuel,C
78416,Marine,D
78417,Emmanuel,C
78418,Emmanuel,C
78420,Emmanuel,C
78423,Emmanuel,C
78431,Emmanuel,C
78437,Marine,D
78439,Emmanuel,C
78440,Jean-Luc,G
78442,Emmanuel,C
78443,Emmanuel,C
78444,Marine,D
78451,Marine,D
78455,Emmanuel,C
78460,Emmanuel,C
78464,Emmanuel,C
78465,Emmanuel,C
78466,Emmanuel,C
78470,Emmanuel,C
78472,Marine,D
78474,Emmanuel,C
78475,Emmanuel,C
78478,Marine,D
78481,Emmanuel,C
78484,Marine,D
78486,Emmanuel,C
78490,Emmanuel,C
78497,Emmanuel,C
78498,Emmanuel,C
78499,Emmanuel,C
78501,Marine,D
78502,Emmanuel,C
78505,Emmanuel,C
78506,Emmanuel,C
78513,Emmanuel,C
78516,Emmanuel,C
78517,Emmanuel,C
78518,Emmanuel,C
78520,Emmanuel,C
78522,Emmanuel,C
78528,Emmanuel,C
78530,Emmanuel,C
78531,Jean-Luc,G
78536,Marine,D
78537,Emmanuel,C
78545,Emmanuel,C
78548,Emmanuel,C
78550,Emmanuel,C
78551,Emmanuel,C
78557,Emmanuel,C
78558,Marine,D
78559,Emmanuel,C
78561,Emmanuel,C
78562,Emmanuel,C
78564,Emmanuel,C
78565,Emmanuel,C
78567,Marine,D
78569,Emmanuel,C
78571,Emmanuel,C
78575,Emmanuel,C
78576,Emmanuel,C
78586,Jean-Luc,G
78588,Emmanuel,C
78590,Emmanuel,C
78591,Emmanuel,C
78597,Emmanuel,C
78601,Emmanuel,C
78605,Emmanuel,C
78606,Emmanuel,C
78608,Marine,D
78609,Emmanuel,C
78615,Emmanuel,C
78616,Emmanuel,C
78618,Emmanuel,C
78620,Emmanuel,C
78621,Jean-Luc,G
78623,Emmanuel,C
78624,Emmanuel,C
78638,Emmanuel,C
78640,Emmanuel,C
78642,Emmanuel,C
78643,Emmanuel,C
78644,Jean-Luc,G
78646,Emmanuel,C
78647,Emmanuel,C
78650,Emmanuel,C
78653,Emmanuel,C
78655,Emmanuel,C
78668,Marine,D
78672,Emmanuel,C
78674,Emmanuel,C
78677,Emmanuel,C
78681,Emmanuel,C
78683,Emmanuel,C
78686,Emmanuel,C
78688,Emmanuel,C
79001,Emmanuel,C
79002,Emmanuel,C
79003,Emmanuel,C
79005,Emmanuel,C
79007,Emmanuel,C
79008,Marine,D
79009,Emmanuel,C
79010,Marine,D
79012,Emmanuel,C
79013,Emmanuel,C
79014,Marine,D
79015,Emmanuel,C
79016,Marine,D
79018,Marine,D
79019,Marine,D
79020,Marine,D
79022,Emmanuel,C
79023,Emmanuel,C
79024,Emmanuel,C
79025,Emmanuel,C
79029,Emmanuel,C
79030,Jean-Luc,G
79031,Emmanuel,C
79032,Emmanuel,C
79034,Emmanuel,C
79038,Emmanuel,C
79040,Emmanuel,C
79042,Marine,D
79046,Marine,D
79047,Marine,D
79048,Emmanuel,C
79049,Emmanuel,C
79050,Emmanuel,C
79055,Emmanuel,C
79056,Marine,D
79057,Emmanuel,C
79058,Marine,D
79059,Marine,D
79060,Emmanuel,C
79061,Emmanuel,C
79062,Emmanuel,C
79063,Marine,D
79064,Emmanuel,C
79066,Emmanuel,C
79069,Emmanuel,C
79070,Jean-Luc,G
79071,Emmanuel,C
79074,Emmanuel,C
79076,Emmanuel,C
79077,Emmanuel,C
79078,Emmanuel,C
79079,Emmanuel,C
79080,Emmanuel,C
79081,Emmanuel,C
79083,Emmanuel,C
79084,Marine,D
79085,Emmanuel,C
79086,Emmanuel,C
79087,Marine,D
79088,Emmanuel,C
79089,Marine,D
79090,Emmanuel,C
79091,Emmanuel,C
79092,Marine,D
79094,Emmanuel,C
79095,Marine,D
79096,Emmanuel,C
79100,Emmanuel,C
79101,Emmanuel,C
79102,Marine,D
79103,Emmanuel,C
79104,Emmanuel,C
79105,Marine,D
79106,Marine,D
79108,Marine,D
79109,Emmanuel,C
79111,Marine,D
79112,Emmanuel,C
79114,Marine,D
79115,Marine,D
79116,Emmanuel,C
79117,Emmanuel,C
79118,Emmanuel,C
79119,Marine,D
79120,Emmanuel,C
79121,Marine,D
79122,Marine,D
79123,Emmanuel,C
79124,Marine,D
79125,Emmanuel,C
79126,Emmanuel,C
79127,Emmanuel,C
79128,Emmanuel,C
79129,Emmanuel,C
79130,Emmanuel,C
79131,Marine,D
79132,Emmanuel,C
79133,Emmanuel,C
79134,Emmanuel,C
79135,Emmanuel,C
79136,Emmanuel,C
79137,Emmanuel,C
79139,Emmanuel,C
79140,Marine,D
79141,Emmanuel,C
79142,Marine,D
79144,Emmanuel,C
79145,Marine,D
79147,Emmanuel,C
79148,Emmanuel,C
79149,Marine,D
79150,Marine,D
79152,Emmanuel,C
79153,Marine,D
79154,Marine,D
79156,Marine,D
79157,Marine,D
79158,Emmanuel,C
79159,Marine,D
79160,Emmanuel,C
79161,Marine,D
79162,Emmanuel,C
79163,Marine,D
79164,Marine,D
79165,Emmanuel,C
79166,Emmanuel,C
79167,Marine,D
79170,Emmanuel,C
79172,Emmanuel,C
79174,Jean-Luc,G
79175,Marine,D
79176,Emmanuel,C
79177,Emmanuel,C
79179,Emmanuel,C
79180,Marine,D
79183,Emmanuel,C
79184,Marine,D
79185,Emmanuel,C
79189,Marine,D
79190,Emmanuel,C
79191,Emmanuel,C
79195,Emmanuel,C
79196,Marine,D
79197,Marine,D
79198,Marine,D
79200,Emmanuel,C
79201,Marine,D
79202,Emmanuel,C
79203,Marine,D
79204,Emmanuel,C
79205,Emmanuel,C
79207,Emmanuel,C
79208,Emmanuel,C
79209,Marine,D
79210,Emmanuel,C
79212,Emmanuel,C
79213,Emmanuel,C
79215,Marine,D
79216,Emmanuel,C
79217,Jean-Luc,G
79218,Marine,D
79220,Emmanuel,C
79223,Jean-Luc,G
79225,Marine,D
79226,Emmanuel,C
79229,Emmanuel,C
79230,Marine,D
79231,Emmanuel,C
79235,Emmanuel,C
79236,Emmanuel,C
79238,Emmanuel,C
79239,Emmanuel,C
79241,Emmanuel,C
79242,Emmanuel,C
79243,Emmanuel,C
79244,Marine,D
79246,Marine,D
79249,Emmanuel,C
79250,Marine,D
79251,Emmanuel,C
79252,Emmanuel,C
79253,Emmanuel,C
79254,Emmanuel,C
79255,Marine,D
79256,Emmanuel,C
79257,Marine,D
79258,Emmanuel,C
79259,Emmanuel,C
79263,Marine,D
79265,Marine,D
79267,Emmanuel,C
79268,Marine,D
79269,Emmanuel,C
79270,Emmanuel,C
79271,Emmanuel,C
79273,Emmanuel,C
79274,Marine,D
79276,Marine,D
79277,Marine,D
79278,Emmanuel,C
79280,Emmanuel,C
79281,Emmanuel,C
79283,Emmanuel,C
79284,Emmanuel,C
79285,Emmanuel,C
79286,Emmanuel,C
79289,Emmanuel,C
79290,Emmanuel,C
79293,Emmanuel,C
79294,Emmanuel,C
79295,Marine,D
79297,Emmanuel,C
79298,Emmanuel,C
79299,Marine,D
79300,Marine,D
79301,Emmanuel,C
79302,Marine,D
79303,Marine,D
79304,Jean-Luc,G
79306,Emmanuel,C
79307,Marine,D
79308,Emmanuel,C
79309,Marine,D
79310,Nathalie,G
79311,Emmanuel,C
79312,Emmanuel,C
79313,Marine,D
79316,Marine,D
79319,Marine,D
79320,Emmanuel,C
79322,Emmanuel,C
79326,Emmanuel,C
79329,Emmanuel,C
79331,Marine,D
79332,Marine,D
79334,Marine,D
79335,Emmanuel,C
79336,Marine,D
79337,Emmanuel,C
79338,Emmanuel,C
79339,Emmanuel,C
79340,Marine,D
79341,Emmanuel,C
79342,Emmanuel,C
79343,Emmanuel,C
79345,Emmanuel,C
79346,Emmanuel,C
79347,Emmanuel,C
79348,Emmanuel,C
79349,Marine,D
79350,Marine,D
79351,Emmanuel,C
79352,Jean-Luc,G
79354,Jean-Luc,G
79355,Emmanuel,C
79357,Emmanuel,C
80001,Marine,D
80002,Marine,D
80003,Marine,D
80004,Marine,D
80005,Marine,D
80006,Emmanuel,C
80008,Marine,D
80009,Marine,D
80010,Marine,D
80011,Marine,D
80013,Marine,D
80014,Marine,D
80015,Marine,D
80016,Marine,D
80017,Marine,D
80018,Emmanuel,C
80019,Marine,D
80020,Emmanuel,C
80021,Jean-Luc,G
80022,Marine,D
80023,Marine,D
80024,Emmanuel,C
80025,Emmanuel,C
80026,Emmanuel,C
80027,Emmanuel,C
80028,Marine,D
80029,Marine,D
80030,Marine,D
80031,Marine,D
80032,Marine,D
80033,Marine,D
80034,Marine,D
80035,Emmanuel,C
80036,Marine,D
80037,Marine,D
80038,Emmanuel,C
80039,Marine,D
80040,Marine,D
80041,Marine,D
80042,Marine,D
80043,Emmanuel,C
80044,Marine,D
80045,Emmanuel,C
80046,Marine,D
80047,Marine,D
80048,Emmanuel,C
80049,Marine,D
80050,Emmanuel,C
80051,Emmanuel,C
80052,Marine,D
80053,Marine,D
80054,Marine,D
80055,Marine,D
80056,Marine,D
80057,Marine,D
80058,Marine,D
80059,Marine,D
80060,Emmanuel,C
80061,Marine,D
80062,Marine,D
80063,Marine,D
80064,Marine,D
80065,Marine,D
80066,Marine,D
80067,Marine,D
80068,Marine,D
80069,Marine,D
80070,Marine,D
80071,Marine,D
80073,Marine,D
80074,Marine,D
80076,Marine,D
80077,Marine,D
80078,Emmanuel,C
80079,Marine,D
80080,Marine,D
80081,Emmanuel,C
80082,Emmanuel,C
80083,Emmanuel,C
80084,Marine,D
80085,Marine,D
80086,Marine,D
80087,Marine,D
80088,Marine,D
80089,Marine,D
80090,Marine,D
80092,Emmanuel,C
80093,Marine,D
80094,Marine,D
80095,Marine,D
80096,Marine,D
80097,Marine,D
80098,Marine,D
80099,Marine,D
80100,Marine,D
80101,Marine,D
80102,Marine,D
80103,Jean-Luc,G
80104,Emmanuel,C
80105,Marine,D
80106,Marine,D
80107,Emmanuel,C
80108,Marine,D
80109,Marine,D
80110,Marine,D
80112,Marine,D
80113,Marine,D
80114,Marine,D
80115,Marine,D
80116,Marine,D
80117,Emmanuel,C
80118,Emmanuel,C
80119,Emmanuel,C
80120,Marine,D
80121,Marine,D
80122,Marine,D
80123,Emmanuel,C
80124,Marine,D
80125,Marine,D
80126,Marine,D
80127,Marine,D
80128,Marine,D
80129,Marine,D
80130,Emmanuel,C
80131,Emmanuel,C
80132,Marine,D
80133,Marine,D
80134,Marine,D
80135,Marine,D
80136,Marine,D
80137,Marine,D
80138,Marine,D
80139,Valérie,D
80140,Marine,D
80141,Marine,D
80142,Emmanuel,C
80143,Marine,D
80144,Marine,D
80145,Marine,D
80146,Marine,D
80147,Emmanuel,C
80148,Marine,D
80149,Marine,D
80150,Marine,D
80151,Marine,D
80152,Marine,D
80153,Marine,D
80154,Marine,D
80155,Marine,D
80156,Emmanuel,C
80157,Emmanuel,C
80158,Marine,D
80159,Emmanuel,C
80160,Emmanuel,C
80161,Marine,D
80162,Marine,D
80163,Marine,D
80164,Emmanuel,C
80165,Marine,D
80166,Marine,D
80167,Marine,D
80168,Marine,D
80169,Marine,D
80170,Marine,D
80171,Emmanuel,C
80172,Marine,D
80173,Emmanuel,C
80174,Emmanuel,C
80176,Marine,D
80177,Marine,D
80179,Emmanuel,C
80180,Emmanuel,C
80181,Marine,D
80182,Marine,D
80183,Marine,D
80184,Marine,D
80185,Marine,D
80186,Marine,D
80187,Marine,D
80188,Emmanuel,C
80189,Marine,D
80190,Marine,D
80191,Marine,D
80192,Marine,D
80193,Emmanuel,C
80194,Marine,D
80195,Marine,D
80196,Marine,D
80197,Emmanuel,C
80198,Emmanuel,C
80199,Marine,D
80200,Marine,D
80201,Marine,D
80202,Emmanuel,C
80203,Emmanuel,C
80204,Marine,D
80205,Marine,D
80206,Marine,D
80207,Marine,D
80208,Marine,D
80210,Marine,D
80211,Marine,D
80212,Marine,D
80213,Emmanuel,C
80214,Marine,D
80215,Marine,D
80216,Marine,D
80217,Marine,D
80218,Emmanuel,C
80219,Emmanuel,C
80220,Emmanuel,C
80221,Marine,D
80222,Marine,D
80223,Emmanuel,C
80224,Marine,D
80225,Emmanuel,C
80226,Marine,D
80227,Marine,D
80228,Marine,D
80229,Marine,D
80230,Marine,D
80231,Emmanuel,C
80232,Marine,D
80233,Marine,D
80234,Marine,D
80235,Marine,D
80236,Marine,D
80237,Marine,D
80238,Marine,D
80239,Marine,D
80240,Marine,D
80241,Marine,D
80242,Marine,D
80243,Emmanuel,C
80244,Marine,D
80245,Marine,D
80246,Marine,D
80247,Marine,D
80248,Marine,D
80249,Marine,D
80250,Marine,D
80251,Marine,D
80252,Marine,D
80253,Marine,D
80256,Emmanuel,C
80258,Marine,D
80259,Marine,D
80260,Emmanuel,C
80261,Emmanuel,C
80262,Marine,D
80263,Marine,D
80264,Marine,D
80265,Marine,D
80266,Marine,D
80267,Marine,D
80268,Emmanuel,C
80269,Marine,D
80270,Marine,D
80271,Marine,D
80272,Marine,D
80273,Emmanuel,C
80274,Marine,D
80275,Marine,D
80276,Marine,D
80278,Marine,D
80279,Marine,D
80280,Marine,D
80281,Marine,D
80282,Marine,D
80283,Marine,D
80284,Marine,D
80285,Marine,D
80287,Emmanuel,C
80288,Marine,D
80290,Marine,D
80291,Emmanuel,C
80292,Marine,D
80293,Marine,D
80294,Marine,D
80295,Marine,D
80296,Marine,D
80297,Emmanuel,C
80298,Marine,D
80299,Marine,D
80300,Marine,D
80301,Marine,D
80302,Marine,D
80303,Marine,D
80304,Marine,D
80305,Emmanuel,C
80306,Marine,D
80307,Marine,D
80308,Marine,D
80310,Marine,D
80311,Marine,D
80312,Marine,D
80313,Marine,D
80314,Marine,D
80315,Emmanuel,C
80316,Emmanuel,C
80317,Marine,D
80318,Marine,D
80319,Emmanuel,C
80320,Marine,D
80321,Marine,D
80322,Marine,D
80324,Emmanuel,C
80325,Emmanuel,C
80326,Marine,D
80327,Marine,D
80328,Marine,D
80329,Marine,D
80330,Marine,D
80331,Marine,D
80332,Marine,D
80333,Emmanuel,C
80334,Emmanuel,C
80335,Marine,D
80336,Marine,D
80337,Marine,D
80338,Marine,D
80339,Marine,D
80340,Marine,D
80341,Marine,D
80342,Marine,D
80343,Marine,D
80344,Marine,D
80345,Marine,D
80346,Marine,D
80347,Marine,D
80348,Marine,D
80349,Emmanuel,C
80350,Marine,D
80351,Emmanuel,C
80352,Marine,D
80353,Marine,D
80354,Marine,D
80355,Marine,D
80356,Marine,D
80357,Marine,D
80358,Marine,D
80359,Marine,D
80360,Marine,D
80361,Emmanuel,C
80362,Marine,D
80364,Marine,D
80365,Marine,D
80366,Marine,D
80367,Marine,D
80368,Marine,D
80369,Marine,D
80371,Marine,D
80372,Emmanuel,C
80373,Marine,D
80374,Marine,D
80375,Marine,D
80376,Emmanuel,C
80377,Marine,D
80378,Marine,D
80379,Emmanuel,C
80380,Marine,D
80381,Marine,D
80383,Marine,D
80384,Marine,D
80385,Emmanuel,C
80386,Marine,D
80387,Marine,D
80388,Marine,D
80390,Emmanuel,C
80391,Marine,D
80392,Marine,D
80393,Marine,D
80395,Marine,D
80396,Marine,D
80397,Marine,D
80399,Emmanuel,C
80400,Marine,D
80401,Marine,D
80402,Emmanuel,C
80403,Emmanuel,C
80404,Emmanuel,C
80405,Emmanuel,C
80406,Marine,D
80407,Emmanuel,C
80408,Marine,D
80409,Marine,D
80410,Marine,D
80411,Marine,D
80412,Marine,D
80413,Marine,D
80414,Emmanuel,C
80415,Marine,D
80416,Marine,D
80417,Marine,D
80418,Marine,D
80420,Marine,D
80421,Marine,D
80422,Marine,D
80423,Emmanuel,C
80424,Emmanuel,C
80425,Marine,D
80426,Marine,D
80427,Marine,D
80428,Marine,D
80429,Marine,D
80430,Marine,D
80431,Marine,D
80432,Marine,D
80433,Marine,D
80434,Marine,D
80435,Marine,D
80436,Emmanuel,C
80437,Marine,D
80438,Marine,D
80439,Emmanuel,C
80440,Marine,D
80442,Marine,D
80443,Marine,D
80444,Marine,D
80445,Marine,D
80446,Marine,D
80449,Marine,D
80450,Marine,D
80451,Marine,D
80452,Marine,D
80453,Marine,D
80455,Emmanuel,C
80456,Marine,D
80458,Emmanuel,C
80459,Marine,D
80460,Emmanuel,C
80461,Emmanuel,C
80462,Marine,D
80463,Marine,D
80464,Marine,D
80465,Marine,D
80466,Marine,D
80467,Marine,D
80468,Marine,D
80469,Emmanuel,C
80470,Emmanuel,C
80472,Marine,D
80473,Marine,D
80474,Marine,D
80475,Marine,D
80476,Marine,D
80477,Marine,D
80478,Marine,D
80479,Marine,D
80480,Marine,D
80481,Marine,D
80482,Marine,D
80484,Marine,D
80485,Marine,D
80486,Marine,D
80487,Marine,D
80488,Marine,D
80489,Jean-Luc,G
80490,Marine,D
80491,Marine,D
80493,Marine,D
80494,Marine,D
80495,Marine,D
80496,Emmanuel,C
80497,Emmanuel,C
80498,Marine,D
80499,Marine,D
80500,Marine,D
80501,Marine,D
80502,Emmanuel,C
80503,Marine,D
80504,Marine,D
80505,Emmanuel,C
80507,Marine,D
80508,Marine,D
80509,Marine,D
80511,Emmanuel,C
80512,Marine,D
80513,Marine,D
80514,Emmanuel,C
80515,Marine,D
80516,Marine,D
80517,Marine,D
80518,Marine,D
80519,Marine,D
80520,Marine,D
80521,Marine,D
80522,Marine,D
80523,Marine,D
80524,Marine,D
80525,Marine,D
80526,Marine,D
80527,Marine,D
80528,Marine,D
80529,Marine,D
80530,Marine,D
80531,Marine,D
80533,Marine,D
80535,Emmanuel,C
80536,Emmanuel,C
80537,Marine,D
80538,Marine,D
80540,Marine,D
80541,Marine,D
80542,Marine,D
80543,Marine,D
80544,Marine,D
80545,Marine,D
80546,Marine,D
80547,Marine,D
80548,Marine,D
80549,Marine,D
80550,Emmanuel,C
80552,Marine,D
80553,Marine,D
80554,Marine,D
80555,Marine,D
80556,Marine,D
80557,Marine,D
80558,Marine,D
80559,Marine,D
80560,Marine,D
80561,Marine,D
80562,Marine,D
80563,Marine,D
80565,Emmanuel,C
80566,Marine,D
80568,Marine,D
80569,Marine,D
80570,Marine,D
80571,Marine,D
80572,Marine,D
80573,Marine,D
80574,Marine,D
80575,Marine,D
80576,Marine,D
80577,Emmanuel,C
80578,Marine,D
80579,Marine,D
80580,Marine,D
80582,Marine,D
80583,Emmanuel,C
80584,Marine,D
80585,Marine,D
80586,Marine,D
80587,Marine,D
80588,Marine,D
80589,Marine,D
80590,Emmanuel,C
80591,Marine,D
80592,Marine,D
80593,Marine,D
80595,Emmanuel,C
80596,Marine,D
80597,Marine,D
80598,Marine,D
80599,Marine,D
80600,Marine,D
80601,Marine,D
80602,Emmanuel,C
80603,Marine,D
80604,Marine,D
80605,Marine,D
80606,Marine,D
80607,Marine,D
80609,Marine,D
80611,Marine,D
80613,Marine,D
80614,Marine,D
80615,Marine,D
80616,Marine,D
80617,Marine,D
80618,Marine,D
80619,Marine,D
80620,Marine,D
80621,Marine,D
80622,Marine,D
80623,Marine,D
80624,Emmanuel,C
80625,Marine,D
80626,Emmanuel,C
80627,Emmanuel,C
80628,Marine,D
80629,Marine,D
80630,Marine,D
80631,Marine,D
80632,Emmanuel,C
80633,Marine,D
80634,Emmanuel,C
80635,Marine,D
80637,Emmanuel,C
80638,Marine,D
80639,Emmanuel,C
80640,Marine,D
80642,Marine,D
80643,Emmanuel,C
80644,Marine,D
80645,Marine,D
80646,Marine,D
80647,Marine,D
80648,Marine,D
80649,Emmanuel,C
80650,Marine,D
80651,Marine,D
80652,Marine,D
80654,Emmanuel,C
80655,Marine,D
80656,Marine,D
80657,Marine,D
80658,Marine,D
80659,Marine,D
80661,Emmanuel,C
80662,Marine,D
80663,Marine,D
80664,Marine,D
80665,Marine,D
80666,Emmanuel,C
80667,Marine,D
80668,Emmanuel,C
80669,Marine,D
80670,Emmanuel,C
80671,Marine,D
80672,Marine,D
80673,Marine,D
80674,Emmanuel,C
80675,Marine,D
80676,Emmanuel,C
80677,Marine,D
80678,Marine,D
80679,Marine,D
80680,Marine,D
80681,Emmanuel,C
80682,Marine,D
80683,Marine,D
80684,Marine,D
80685,Marine,D
80686,Marine,D
80687,Marine,D
80688,Marine,D
80690,Emmanuel,C
80691,Marine,D
80692,Marine,D
80693,Marine,D
80694,Marine,D
80695,Marine,D
80696,Emmanuel,C
80697,Emmanuel,C
80698,Marine,D
80699,Marine,D
80700,Marine,D
80701,Marine,D
80702,Emmanuel,C
80703,Marine,D
80704,Emmanuel,C
80705,Marine,D
80706,Marine,D
